Tip deponije,Godina,naziv,PIB,Matični broj,Opština,Mesto,Šifra mesta,Poštanski broj,Ulica i broj,Telefon,Telefaks,Email,Šifra pretežne delatnosti,Opština2,Naselje,latitude,longitude,prosecna ukupna kolicina otpada,Procenjena površina smetlišta (m2),Koliko je puta čišćen prostor divlje deponije u toku izveštajne godine?,Da li se na istom mestu ponavlja divlje odlaganje otpada?
Divlje deponije,2022,"Komunalno javno preduzeće ""Naš dom""",101188384,07168845,Loznica,"Loznica, Loznica, 725552",725552,15300,Bulevar Dositeja Obradovića 6,015/7882-291,015/7882-291,kjpnasdomloznica@gmail.com,3811,Loznica,"Lozničko Polje, Loznica, 725579",44.5739,19.2097,300,1000,1,Da
Divlje deponije,2022,"Komunalno javno preduzeće ""Naš dom""",101188384,07168845,Loznica,"Loznica, Loznica, 725552",725552,15300,Bulevar Dositeja Obradovića 6,015/7882-291,015/7882-291,kjpnasdomloznica@gmail.com,3811,Loznica,"Lozničko Polje, Loznica, 725579",44.56,19.2106,20,30,1,Da
Divlje deponije,2022,"Komunalno javno preduzeće ""Naš dom""",101188384,07168845,Loznica,"Loznica, Loznica, 725552",725552,15300,Bulevar Dositeja Obradovića 6,015/7882-291,015/7882-291,kjpnasdomloznica@gmail.com,3811,Loznica,"Lozničko Polje, Loznica, 725579",44.5744,19.2144,500,1000,0,Da
Divlje deponije,2022,"Komunalno javno preduzeće ""Naš dom""",101188384,07168845,Loznica,"Loznica, Loznica, 725552",725552,15300,Bulevar Dositeja Obradovića 6,015/7882-291,015/7882-291,kjpnasdomloznica@gmail.com,3811,Loznica,"Paskovac, Loznica, 725609",44.4694,19.2389,35,50,0,Da
Divlje deponije,2022,"Komunalno javno preduzeće ""Naš dom""",101188384,07168845,Loznica,"Loznica, Loznica, 725552",725552,15300,Bulevar Dositeja Obradovića 6,015/7882-291,015/7882-291,kjpnasdomloznica@gmail.com,3811,Loznica,"Stupnica, Loznica, 725684",44.5028,19.2389,25,30,0,Da
Divlje deponije,2022,"Komunalno javno preduzeće ""Naš dom""",101188384,07168845,Loznica,"Loznica, Loznica, 725552",725552,15300,Bulevar Dositeja Obradovića 6,015/7882-291,015/7882-291,kjpnasdomloznica@gmail.com,3811,Loznica,"Trbosilje, Loznica, 725706",44.57,19.4883,25,40,0,Da
Divlje deponije,2022,"Komunalno javno preduzeće ""Naš dom""",101188384,07168845,Loznica,"Loznica, Loznica, 725552",725552,15300,Bulevar Dositeja Obradovića 6,015/7882-291,015/7882-291,kjpnasdomloznica@gmail.com,3811,Loznica,"Trbosilje, Loznica, 725706",44.5822,19.4889,30,30,0,Da
Divlje deponije,2022,"Komunalno javno preduzeće ""Naš dom""",101188384,07168845,Loznica,"Loznica, Loznica, 725552",725552,15300,Bulevar Dositeja Obradovića 6,015/7882-291,015/7882-291,kjpnasdomloznica@gmail.com,3811,Loznica,"Trbušnica, Loznica, 725714",44.5325,19.1819,4500,4500,0,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Donji Tavankut, Subotica, 804525",46.06247,19.48329,10000,57600,1,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Hajdukovo, Subotica, 804622",46.11823,19.79344,63,420,0,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"LJutovo, Subotica, 804550",46.09251,19.59393,3180,4860,0,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Mišićevo, Subotica, 804576",45.98864,19.51058,12,70,1,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Stari Žednik, Subotica, 804606",45.95523,19.61055,150,440,0,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Subotica, Subotica, 804614",46.11768,19.63396,513,2100,0,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Subotica, Subotica, 804614",46.08122,19.66452,1,192460,1,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Subotica, Subotica, 804614",46.08777,19.68805,1,1,1,Ne
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Subotica, Subotica, 804614",46.11351,19.63941,240,1500,0,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Subotica, Subotica, 804614",46.09315,19.59596,168,750,0,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Subotica, Subotica, 804614",46.06863,19.65946,15,210,1,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Subotica, Subotica, 804614",46.08053,19.64288,10,165,1,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Čantavir, Subotica, 804649",45.90643,19.74057,77000,28986,0,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Čantavir, Subotica, 804649",45.89759,19.74661,96,385,0,Da
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Čantavir, Subotica, 804649",45.92631,19.74426,1,1,1,Ne
Divlje deponije,2022,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Đurđin, Subotica, 804533",45.94102,19.52907,18,120,1,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",43.32629,21.904506,0.3,10,0,Ne
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.310166,21.887538,20,240,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.320825,21.788395,75,1500,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.328113,21.820191,10,3500,1,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.311877,21.854695,50,7500,3,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.307529,21.921222,10,2300,25,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.316915,21.786636,25,300,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.353434,21.777269,15,250,1,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.290844,21.902227,15,450,1,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.310191,21.92437,10,1000,25,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.320044,21.882182,5,50,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.296948,21.806945,75,1600,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.28625,21.844814,15,350,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.32454,21.892981,10,300,1,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.295707,21.953374,5,100,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.307172,21.911685,20,200,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.316147,21.852716,5,50,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.290057,21.954479,15,300,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.310727,21.919943,50,100,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.319515,21.819672,5,150,1,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.276477,21.828073,1000,5000,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.30827,21.786975,250,2500,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.313062,21.789271,100,5000,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.317076,21.883667,15,100,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.321069,21.863929,25,600,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.332729,21.782375,1300,4000,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Palilula,"Niš (Palilula), Niš-Palilula, 792055",43.313241,21.856685,5,200,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Pantelej,"Niš (Pantelej), Niš-Pantelej, 792012",43.3251095,21.967467,120,25000,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Pantelej,"Niš (Pantelej), Niš-Pantelej, 792012",43.3691445,22.0652925,4,2500,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Pantelej,"Niš (Pantelej), Niš-Pantelej, 792012",43.342036,21.9136404,14,6500,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Pantelej,"Niš (Pantelej), Niš-Pantelej, 792012",43.3598627,22.0565378,4,3000,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Pantelej,"Niš (Pantelej), Niš-Pantelej, 792012",43.3268733,21.9661795,15,5000,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Pantelej,"Niš (Pantelej), Niš-Pantelej, 792012",43.3683646,22.0698201,4,3000,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Pantelej,"Niš (Pantelej), Niš-Pantelej, 792012",43.356138,21.955794,5,2000,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš - Pantelej,"Niš (Pantelej), Niš-Pantelej, 792012",43.371648,21.9658255,13,5000,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niška Banja,"Niška Banja, Niška Banja, 729370",43.329579,22.071735,35,1500,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niška Banja,"Niška Banja, Niška Banja, 729370",43.293209,21.9963113,2,90,3,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niška Banja,"Niška Banja, Niška Banja, 729370",43.311289,21.981478,3,150,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niška Banja,"Niška Banja, Niška Banja, 729370",43.295406,22.05238,7,250,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niška Banja,"Niška Banja, Niška Banja, 729370",43.307221,22.031706,40,250,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niška Banja,"Niška Banja, Niška Banja, 729370",43.266449,21.992478,35,350,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niška Banja,"Niška Banja, Niška Banja, 729370",43.284622,21.9982,25,280,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niška Banja,"Niška Banja, Niška Banja, 729370",43.303985,22.026347,210,9950,0,Da
Divlje deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niška Banja,"Niška Banja, Niška Banja, 729370",43.273376,21.986408,20,100,0,Da
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.2121,21.0929,3,5,1,Da
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.2108,21.0929,3,7,2,Da
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.17,21.101,3,3,1,Da
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.1635,21.1065,1,3,1,Da
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.1571,21.1021,2,4,0,Ne
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.1877,21.1271,4,4,1,Da
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.1531,21.1146,2,4,2,Da
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.1901,21.0899,6,8,0,Da
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.2121,21.0929,2,5,2,Da
Divlje deponije,2022,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.1824,21.1137,4,2,0,Da
Divlje deponije,2022,OPŠTINA KANJIŽA,100871672,08141231,Kanjiža,"Kanjiža, Kanjiža, 802018",802018,24420,TRG GLAVNI 1 1,0648062092,,marijam@kanjiza.rs,8411,Kanjiža,"Doline, Kanjiža, 801992",45.962191,19.863934,10,200,0,Ne
Divlje deponije,2022,OPŠTINA KANJIŽA,100871672,08141231,Kanjiža,"Kanjiža, Kanjiža, 802018",802018,24420,TRG GLAVNI 1 1,0648062092,,marijam@kanjiza.rs,8411,Kanjiža,"Horgoš, Kanjiža, 802107",46.175682,19.975653,20,3000,1,Da
Divlje deponije,2022,OPŠTINA KANJIŽA,100871672,08141231,Kanjiža,"Kanjiža, Kanjiža, 802018",802018,24420,TRG GLAVNI 1 1,0648062092,,marijam@kanjiza.rs,8411,Kanjiža,"Horgoš, Kanjiža, 802107",46.105672,19.915385,25,1500,0,Da
Divlje deponije,2022,OPŠTINA KANJIŽA,100871672,08141231,Kanjiža,"Kanjiža, Kanjiža, 802018",802018,24420,TRG GLAVNI 1 1,0648062092,,marijam@kanjiza.rs,8411,Kanjiža,"Horgoš, Kanjiža, 802107",46.175615,19.964924,10,2000,0,Da
Divlje deponije,2022,OPŠTINA KANJIŽA,100871672,08141231,Kanjiža,"Kanjiža, Kanjiža, 802018",802018,24420,TRG GLAVNI 1 1,0648062092,,marijam@kanjiza.rs,8411,Kanjiža,"Horgoš, Kanjiža, 802107",46.175786,19.947865,10,2300,0,Da
